# Estate surface temperature export. Three-hourly, degrees Celsius.
# Basin Met Cell. Summer season only (1 Jun to 30 Sep) for each year held.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
sensor_id,asset,date,hour_utc,surface_temp_c
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,0000,9.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,0300,7.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,0600,8.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,0900,17.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,1200,26.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,1500,31.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,1800,23.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-01,2100,14.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,0000,12.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,0300,10.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,0600,11.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,0900,20.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,1200,29.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,1500,34.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,1800,26.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-02,2100,17.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,0000,9.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,0300,7.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,0600,8.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,0900,17.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,1200,26.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,1500,31.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,1800,23.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-03,2100,14.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,0000,11.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,0300,9.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,0600,10.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,0900,19.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,1200,28.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,1500,33.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,1800,25.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-04,2100,16.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,0000,8.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,0300,6.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,0600,7.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,0900,16.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,1200,25.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,1500,30.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,1800,22.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-05,2100,13.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,0000,13.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,0300,11.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,0600,12.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,0900,21.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,1200,30.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,1500,35.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,1800,27.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-06,2100,18.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,0000,10.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,0300,8.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,0600,9.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,0900,18.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,1200,27.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,1500,32.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,1800,24.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-07,2100,15.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,0000,8.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,0300,6.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,0600,7.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,0900,16.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,1200,25.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,1500,30.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,1800,22.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-08,2100,13.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,0000,12.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,0300,10.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,0600,11.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,0900,20.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,1200,29.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,1500,34.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,1800,26.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-09,2100,17.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,0000,11.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,0300,9.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,0600,10.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,0900,19.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,1200,28.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,1500,33.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,1800,25.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-10,2100,16.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,0000,7.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,0300,5.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,0600,6.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,0900,15.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,1200,24.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,1500,29.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,1800,21.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-11,2100,12.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,0000,12.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,0300,10.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,0600,11.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,0900,20.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,1200,29.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,1500,34.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,1800,26.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-12,2100,17.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,0000,9.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,0300,7.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,0600,8.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,0900,17.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,1200,26.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,1500,31.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,1800,23.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-13,2100,14.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,0000,13.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,0300,11.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,0600,12.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,0900,21.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,1200,30.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,1500,35.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,1800,27.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-14,2100,18.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,0000,8.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,0300,6.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,0600,7.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,0900,16.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,1200,25.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,1500,30.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,1800,22.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-15,2100,13.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,0000,11.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,0300,9.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,0600,10.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,0900,19.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,1200,28.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,1500,33.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,1800,25.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-16,2100,16.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,0000,12.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,0300,10.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,0600,11.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,0900,20.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,1200,29.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,1500,34.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,1800,26.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-17,2100,17.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,0000,9.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,0300,7.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,0600,8.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,0900,17.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,1200,26.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,1500,31.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,1800,23.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-18,2100,14.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,0000,10.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,0300,8.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,0600,9.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,0900,18.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,1200,27.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,1500,32.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,1800,24.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-19,2100,15.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,0000,12.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,0300,10.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,0600,11.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,0900,20.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,1200,29.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,1500,34.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,1800,26.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-20,2100,17.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,0000,8.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,0300,6.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,0600,7.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,0900,16.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,1200,25.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,1500,30.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,1800,22.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-21,2100,13.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,0000,10.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,0300,8.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,0600,9.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,0900,18.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,1200,27.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,1500,32.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,1800,24.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-22,2100,15.9
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,0000,11.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,0300,9.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,0600,10.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,0900,19.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,1200,28.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,1500,33.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,1800,25.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-23,2100,16.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,0000,7.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,0300,5.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,0600,6.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,0900,15.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,1200,24.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,1500,29.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,1800,21.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-24,2100,12.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,0000,13.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,0300,11.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,0600,12.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,0900,21.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,1200,30.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,1500,35.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,1800,27.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-25,2100,18.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,0000,10.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,0300,8.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,0600,9.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,0900,18.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,1200,27.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,1500,32.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,1800,24.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-26,2100,15.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,0000,12.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,0300,10.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,0600,11.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,0900,20.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,1200,29.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,1500,34.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,1800,26.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-27,2100,17.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,0000,9.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,0300,7.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,0600,8.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,0900,17.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,1200,26.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,1500,31.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,1800,23.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-28,2100,14.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,0000,10.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,0300,8.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,0600,9.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,0900,18.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,1200,27.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,1500,32.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,1800,24.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-29,2100,15.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,0000,10.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,0300,8.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,0600,9.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,0900,18.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,1200,27.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,1500,32.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,1800,24.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-30,2100,15.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,0000,9.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,0300,7.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,0600,8.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,0900,17.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,1200,26.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,1500,31.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,1800,23.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-08-31,2100,14.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,0000,12.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,0300,10.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,0600,11.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,0900,20.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,1200,29.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,1500,34.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,1800,26.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-01,2100,17.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,0000,9.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,0300,7.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,0600,8.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,0900,17.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,1200,26.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,1500,31.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,1800,23.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-02,2100,14.0
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,0000,11.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,0300,9.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,0600,10.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,0900,19.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,1200,28.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,1500,33.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,1800,25.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-03,2100,16.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,0000,7.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,0300,5.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,0600,6.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,0900,15.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,1200,24.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,1500,29.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,1800,21.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-04,2100,12.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,0000,12.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,0300,10.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,0600,11.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,0900,20.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,1200,29.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,1500,34.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,1800,26.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-05,2100,17.8
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,0000,9.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,0300,7.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,0600,8.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,0900,17.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,1200,26.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,1500,31.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,1800,23.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-06,2100,14.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,0000,8.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,0300,6.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,0600,7.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,0900,16.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,1200,25.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,1500,30.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,1800,22.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-07,2100,13.4
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,0000,11.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,0300,9.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,0600,10.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,0900,19.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,1200,28.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,1500,33.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,1800,25.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-08,2100,16.7
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,0000,10.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,0300,8.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,0600,9.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,0900,18.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,1200,27.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,1500,32.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,1800,24.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-09,2100,15.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,0000,7.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,0300,5.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,0600,6.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,0900,15.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,1200,24.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,1500,29.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,1800,21.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-10,2100,12.1
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,0000,11.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,0300,9.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,0600,10.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,0900,19.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,1200,28.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,1500,33.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,1800,25.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-11,2100,16.5
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,0000,9.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,0300,7.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,0600,8.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,0900,17.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,1200,26.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,1500,31.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,1800,23.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-12,2100,14.3
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,0000,12.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,0300,10.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,0600,11.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,0900,20.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,1200,29.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,1500,34.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,1800,26.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-13,2100,17.6
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-14,0000,8.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-14,0300,6.2
MRW-ROAD-01,"Marrow Cut, carriageway",2024-09-14,0600,7.2
