# Basin gauge series. Daily mean stage, metres above station datum.
# Basin Hydrology Cell. Observed rows to 2026-08-22; forecast rows 2026-09-01 to 2026-12-31. No rows for 23 to 31 August 2026.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
station_id,station_name,date,gauge_m,basis,quality
SEL-04,Selwyn at Ferry Point reach,2026-12-26,2.92,forecast,good
SEL-04,Selwyn at Ferry Point reach,2026-12-27,2.72,forecast,good
SEL-04,Selwyn at Ferry Point reach,2026-12-28,2.83,forecast,good
SEL-04,Selwyn at Ferry Point reach,2026-12-29,2.86,forecast,good
SEL-04,Selwyn at Ferry Point reach,2026-12-30,2.69,forecast,good
SEL-04,Selwyn at Ferry Point reach,2026-12-31,2.95,forecast,good
SEL-07,Selwyn at Bastion Reach,2022-01-01,1.70,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-01-02,1.63,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-03,1.79,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-04,1.65,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-05,1.75,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-06,1.59,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-07,1.82,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-08,1.68,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-09,1.62,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-10,1.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-11,1.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-12,1.56,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-13,1.76,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-14,1.66,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-15,1.81,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-16,1.61,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-17,1.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-18,1.78,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-19,1.64,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-20,1.69,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-21,1.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-22,1.60,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-23,1.71,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-24,1.74,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-25,1.57,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-26,1.83,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-27,1.67,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-28,1.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-29,1.63,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-30,1.70,observed,good
SEL-07,Selwyn at Bastion Reach,2022-01-31,1.70,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-01,1.58,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-02,1.74,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-03,1.60,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-04,1.70,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-05,1.54,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-06,1.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-07,1.63,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-02-08,1.57,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-09,1.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-10,1.67,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-11,1.51,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-12,1.71,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-13,1.61,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-14,1.76,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-15,1.56,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-16,1.68,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-17,1.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-18,1.59,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-19,1.64,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-20,1.75,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-21,1.55,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-22,1.66,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-23,1.69,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-24,1.52,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-25,1.78,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-26,1.62,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-27,1.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-02-28,1.58,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-01,1.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-02,1.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-03,1.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-04,1.89,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-05,1.75,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-06,1.85,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-07,1.69,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-08,1.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-09,1.78,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-10,1.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-11,1.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-12,1.82,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-13,1.66,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-14,1.86,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-15,1.76,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-16,1.91,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-03-17,1.71,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-18,1.83,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-19,1.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-20,1.74,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-21,1.79,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-22,1.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-23,1.70,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-24,1.81,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-25,1.84,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-26,1.67,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-27,1.93,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-28,1.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-29,1.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-30,1.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-03-31,1.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-01,1.95,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-02,1.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-03,2.04,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-04,1.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-05,2.00,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-06,1.84,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-07,2.07,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-08,1.93,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-09,1.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-10,2.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-11,1.97,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-12,1.81,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-13,2.01,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-14,1.91,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-15,2.06,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-16,1.86,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-17,1.98,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-18,2.03,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-19,1.89,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-20,1.94,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-21,2.05,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-22,1.85,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-04-23,1.96,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-24,1.99,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-25,1.82,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-26,2.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-27,1.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-28,2.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-29,1.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-04-30,1.95,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-01,1.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-02,1.83,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-03,1.99,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-04,1.85,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-05,1.95,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-06,1.79,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-07,2.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-08,1.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-09,1.82,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-10,1.97,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-11,1.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-12,1.76,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-13,1.96,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-14,1.86,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-15,2.01,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-16,1.81,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-17,1.93,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-18,1.98,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-19,1.84,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-20,1.89,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-21,2.00,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-22,1.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-23,1.91,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-24,1.94,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-25,1.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-26,2.03,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-27,1.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-28,1.97,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-29,1.83,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-05-30,1.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-05-31,1.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-01,1.98,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-02,2.14,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-03,2.00,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-04,2.10,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-05,1.94,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-06,2.17,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-07,2.03,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-08,1.97,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-09,2.12,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-10,2.07,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-11,1.91,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-12,2.11,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-13,2.01,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-14,2.16,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-15,1.96,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-16,2.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-17,2.13,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-18,1.99,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-19,2.04,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-20,2.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-21,1.95,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-22,2.06,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-23,2.09,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-24,1.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-25,2.18,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-26,2.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-27,2.12,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-28,1.98,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-29,2.05,observed,good
SEL-07,Selwyn at Bastion Reach,2022-06-30,2.05,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-01,2.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-02,2.24,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-03,2.10,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-04,2.20,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-05,2.04,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-07-06,2.27,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-07,2.13,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-08,2.07,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-09,2.22,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-10,2.17,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-11,2.01,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-12,2.21,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-13,2.11,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-14,2.26,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-15,2.06,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-16,2.18,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-17,2.23,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-18,2.09,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-19,2.14,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-20,2.25,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-21,2.05,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-22,2.16,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-23,2.19,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-24,2.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-25,2.28,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-26,2.12,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-27,2.22,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-28,2.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-29,2.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-30,2.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-07-31,2.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-01,2.39,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-02,2.25,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-03,2.35,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-04,2.19,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-05,2.42,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-06,2.28,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-07,2.22,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-08,2.37,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-09,2.32,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-10,2.16,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-11,2.36,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-08-12,2.26,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-13,2.41,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-14,2.21,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-15,2.33,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-16,2.38,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-17,2.24,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-18,2.29,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-19,2.40,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-20,2.20,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-21,2.31,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-22,2.34,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-23,2.17,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-24,2.43,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-25,2.27,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-26,2.37,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-27,2.23,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-28,2.30,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-29,2.30,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-30,2.23,observed,good
SEL-07,Selwyn at Bastion Reach,2022-08-31,2.39,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-01,2.60,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-02,2.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-03,2.60,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-04,2.86,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-05,2.75,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-06,2.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-07,2.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-08,2.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-09,2.75,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-10,2.98,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-11,2.91,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-12,3.09,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-13,2.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-14,3.07,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-15,3.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-16,3.04,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-17,3.12,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-09-18,3.26,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-19,3.09,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-20,3.23,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-21,3.29,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-22,3.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-23,3.44,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-24,3.31,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-25,3.44,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-26,3.33,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-27,3.43,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-28,3.46,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-29,3.42,observed,good
SEL-07,Selwyn at Bastion Reach,2022-09-30,3.61,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-01,3.10,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-02,3.20,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-03,3.04,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-04,3.27,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-05,3.13,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-06,3.07,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-07,3.22,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-08,3.17,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-09,3.01,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-10,3.21,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-11,3.11,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-12,3.26,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-13,3.06,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-14,3.18,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-15,3.23,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-16,3.09,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-17,3.14,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-18,3.25,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-19,3.05,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-20,3.16,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-21,3.19,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-22,3.02,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-23,3.28,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-24,3.12,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-10-25,3.22,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-26,3.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-27,3.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-28,3.15,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-29,3.08,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-30,3.24,observed,good
SEL-07,Selwyn at Bastion Reach,2022-10-31,3.10,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-01,2.85,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-02,2.69,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-03,2.92,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-04,2.78,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-05,2.72,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-06,2.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-07,2.82,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-08,2.66,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-09,2.86,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-10,2.76,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-11,2.91,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-12,2.71,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-13,2.83,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-14,2.88,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-15,2.74,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-16,2.79,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-17,2.90,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-18,2.70,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-19,2.81,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-20,2.84,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-21,2.67,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-22,2.93,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-23,2.77,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-24,2.87,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-25,2.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-26,2.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-27,2.80,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-28,2.73,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-29,2.89,observed,good
SEL-07,Selwyn at Bastion Reach,2022-11-30,2.75,observed,estimated
SEL-07,Selwyn at Bastion Reach,2022-12-01,2.45,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-02,2.29,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-03,2.52,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-04,2.38,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-05,2.32,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-06,2.47,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-07,2.42,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-08,2.26,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-09,2.46,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-10,2.36,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-11,2.51,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-12,2.31,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-13,2.43,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-14,2.48,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-15,2.34,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-16,2.39,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-17,2.50,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-18,2.30,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-19,2.41,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-20,2.44,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-21,2.27,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-22,2.53,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-23,2.37,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-24,2.47,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-25,2.33,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-26,2.40,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-27,2.40,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-28,2.33,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-29,2.49,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-30,2.35,observed,good
SEL-07,Selwyn at Bastion Reach,2022-12-31,2.45,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-01,1.82,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-02,2.05,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-03,1.91,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-04,1.85,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-05,2.00,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-06,1.95,observed,estimated
SEL-07,Selwyn at Bastion Reach,2023-01-07,1.79,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-08,1.99,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-09,1.89,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-10,2.04,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-11,1.84,observed,good
SEL-07,Selwyn at Bastion Reach,2023-01-12,1.96,observed,good
